ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,x,y,occ,species,wt
1,0.3420305550098419,-1.0306038856506348,0.6648816466331482,0.6041972041130066,1.1297075748443604,-0.003961223177611828,-0.27334338426589966,0.524785578250885,-0.10512827336788177,0.08877309411764145,-0.3758585453033447,0.09668522328138351,0.16337692737579346,-0.08559422940015793,-0.0532241128385067,0.008480589836835861,-0.004233296029269695,0.011917931959033012,-0.007406092714518309,-6.908469174504717e-8,151.0625,-24.4375,0,Perkinsiella saccharicida,100000
2,1.4559904336929321,-0.17235538363456726,1.1469179391860962,-0.20830801129341125,0.24519214034080505,-0.31579819321632385,-0.06512821465730667,0.011877811513841152,-0.6026743054389954,0.2628614902496338,-0.2065085917711258,0.1894078105688095,0.05146490037441254,-0.028257638216018677,-0.0034340580459684134,0.024599261581897736,0.03339601308107376,0.005012083798646927,-0.01068063173443079,-1.2459138076792442e-7,151.27083333333331,-28.27083333333333,0,Perkinsiella saccharicida,100000
3,0.36835506558418274,-1.5869840383529663,1.4807487726211548,-1.430418848991394,-0.2729509770870209,1.6294434070587158,1.8787137269973755,0.6094576716423035,0.4993866980075836,-0.4722166955471039,0.06380105763673782,-0.3361181616783142,-0.034714315086603165,-0.20336861908435822,-0.07307729125022888,-0.06493289023637772,-0.013713231310248375,-0.03098561242222786,-0.002105572959408164,7.896231579707091e-8,-92.1875,32.35416666666667,0,Perkinsiella saccharicida,100000
4,0.5499363541603088,0.9175204634666443,0.31176871061325073,0.3178495764732361,0.4212779700756073,-0.42786985635757446,-0.11978549510240555,-0.229956716299057,-0.21495909988880157,-0.13513809442520142,-0.1253030002117157,0.028631309047341347,0.0566285140812397,-0.09395983815193176,-0.01501438207924366,-0.028496652841567993,0.03500666096806526,-0.011593786999583244,-0.005723698530346155,-1.7429819365588628e-8,148.4375,-21.52083333333333,0,Perkinsiella saccharicida,100000
5,1.792314887046814,0.9922325015068054,1.044948697090149,-0.7214779257774353,-0.03607754409313202,-0.476986825466156,-0.004775349982082844,0.05194631218910217,-0.7568024396896362,0.2663889527320862,-0.1174607127904892,0.1666504293680191,0.06439974904060364,-0.10835850983858109,-0.04719632491469383,-0.028402743861079216,0.029358774423599243,-0.01674620993435383,-0.002239273628219962,-3.30514922097791e-8,146.47916666666663,-25.89583333333333,0,Perkinsiella saccharicida,100000
6,0.859609067440033,-0.15528622269630432,0.9192615151405334,0.02990279346704483,0.2972794473171234,-0.4631122350692749,0.017941685393452644,0.2805083692073822,-0.4960135519504547,0.13804665207862854,-0.250460684299469,0.15761061012744904,0.08333142846822739,-0.11373811960220337,-0.056112200021743774,-0.01683645509183407,0.05126279965043068,-0.01422818098217249,-0.007734769489616156,1.0278260731411137e-7,151.85416666666663,-26.1875,0,Perkinsiella saccharicida,100000
7,0.16821038722991943,-1.9142985343933105,1.0412909984588623,0.2705107033252716,1.0478838682174683,0.1971435397863388,-0.34073546528816223,-0.21823570132255554,-0.0784720778465271,0.22141404449939728,-0.4777131676673889,0.09280989319086075,0.052591320127248764,-0.08961784094572067,-0.08729104697704315,0.009925547987222672,0.04338932782411575,-0.02174609899520874,-0.009794243611395359,9.674044321172914e-8,151.10416666666663,-33.4375,0,Perkinsiella saccharicida,100000
8,0.45241284370422363,-1.8425562381744385,1.268296480178833,-1.4892849922180176,-0.48388296365737915,1.1738768815994263,1.6066385507583618,0.7080453634262085,0.27161920070648193,-0.3307362496852875,-0.07869631797075272,-0.23371300101280212,-0.005736269988119602,-0.17568226158618927,-0.11523440480232239,-0.07407590746879578,-0.0834571048617363,-0.029476163908839226,-0.0014662228059023619,6.507907102104582e-8,-88.97916666666667,32.770833333333336,0,Perkinsiella saccharicida,100000
9,-0.5977696180343628,-1.0781872272491455,0.8565537333488464,-2.4211370944976807,0.42062652111053467,0.1255388855934143,0.2900497317314148,0.19734635949134827,-0.2533196210861206,0.10079767554998398,-0.7345994114875793,-0.4227657616138458,-0.043961260467767715,-0.12059720605611801,-0.020062576979398727,-0.02151178941130638,0.05600441247224808,-0.04760351777076721,0.0035073873586952686,8.576023446948966e-8,-91.27083333333334,30.35416666666667,0,Perkinsiella saccharicida,100000
10,0.5738942623138428,-0.06113412231206894,0.7066138386726379,0.3103898763656616,0.6964794397354126,-0.28927081823349,-0.18119561672210693,0.20512710511684418,-0.2563250660896301,0.06325194239616394,-0.22911620140075684,0.12570250034332275,0.11646709591150284,-0.08058187365531921,-0.06838753819465637,0.01074573490768671,0.012808894738554955,0.0032418507616966963,-0.008267759345471859,-1.0386084881019997e-7,150.64583333333331,-24.104166666666657,0,Perkinsiella saccharicida,100000
11,-1.5595263242721558,0.09856454282999039,0.048574645072221756,-0.6427852511405945,1.2223424911499023,-0.0753992348909378,-0.09870913624763489,-0.4012344181537628,-0.07209596037864685,0.04605025798082352,-0.261928915977478,0.10834795236587524,0.061553481966257095,-0.07969364523887634,0.0384821891784668,-0.011276301927864552,-0.05750817432999611,-0.009907161816954613,0.003890651511028409,-2.739963633757725e-8,-80.14583333333334,26.35416666666667,0,Perkinsiella saccharicida,100000
12,1.4969265460968018,-1.0834881067276,1.4324629306793213,-0.2885352373123169,0.16704092919826508,-0.048550743609666824,0.2465231865644455,0.502424955368042,-0.5050281286239624,0.31967416405677795,-0.3646670877933502,0.009458509273827076,0.13711252808570862,0.029502376914024353,0.027808550745248795,0.02799818478524685,-0.025662122294306755,-0.005671757739037275,-0.009098891168832779,6.248154704735498e-8,149.72916666666663,-31.8125,0,Perkinsiella saccharicida,100000
13,-1.3689757585525513,0.04858939349651337,-0.030559619888663292,-0.5214298963546753,1.1365504264831543,-0.12048497796058655,-0.10670416057109833,-0.6893355846405029,-0.08990275859832764,0.01536652259528637,-0.22169846296310425,0.10536599904298782,0.03448661044239998,-0.0685001015663147,0.03666749969124794,-0.005543476901948452,-0.03632773458957672,-0.014893488958477974,0.005200446583330631,1.1386008580416274e-8,-80.3125,26.3125,0,Perkinsiella saccharicida,100000
15,1.9450219869613647,1.1071264743804932,0.7880092859268188,-0.40774673223495483,-0.0861998200416565,-0.06313996762037277,0.09814727306365967,0.34189626574516296,-0.2572830319404602,0.15317335724830627,0.025390997529029846,0.14746493101119995,0.0889795646071434,-0.145843505859375,0.022349629551172256,0.05305382236838341,-0.05566336214542389,0.022534124553203583,-0.0025403720792382956,-8.215943836376027e-8,-100.39583333333334,28.0625,0,Perkinsiella saccharicida,100000
16,-0.5284967422485352,-0.9745061993598938,0.8536936640739441,-2.307359457015991,0.12744836509227753,0.08592788875102997,0.45354607701301575,0.5643086433410645,-0.4477459788322449,0.006050297990441322,-0.6723645329475403,-0.3530007302761078,-0.1008884534239769,-0.14429189264774323,0.1108381375670433,0.010589612647891045,0.09368861466646194,-0.05220633000135422,0.003914589062333107,5.44366862698098e-8,-90.39583333333334,30.47916666666667,0,Perkinsiella saccharicida,100000
17,1.8753160238265991,0.27187380194664,1.1974204778671265,0.599000096321106,0.2817986011505127,-0.10605316609144211,-0.24485746026039124,0.16929203271865845,-0.11134760081768036,0.0434514582157135,-0.26412642002105713,-0.08021708577871323,0.03658198192715645,-0.09864971786737442,-0.035895559936761856,0.012097673490643501,0.01917441003024578,0.007717285770922899,-0.0034847732167690992,1.0456762566946054e-7,-101.35416666666667,26.8125,0,Perkinsiella saccharicida,100000
18,-0.22419226169586182,-1.7578855752944946,1.463439702987671,-1.6865004301071167,-0.1456146240234375,1.4694701433181763,1.604012131690979,-0.005735302343964577,0.6599364280700684,-0.34531882405281067,0.03786115348339081,-0.050090428441762924,0.07462717592716217,-0.20202459394931793,-0.12459525465965271,-0.09685761481523514,-0.047293707728385925,-0.019782138988375664,-0.0011249436065554619,2.8974163512884843e-8,-91.72916666666667,31.1875,0,Perkinsiella saccharicida,100000
